id,ts,iso_ts,event,actor,ip,payload
743,1782512401272,2026-06-26T22:20:01.272Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
744,1782512701453,2026-06-26T22:25:01.453Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
745,1782513001184,2026-06-26T22:30:01.184Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
746,1782513001851,2026-06-26T22:30:01.851Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":197},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":376}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":197},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":376}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
747,1782513301406,2026-06-26T22:35:01.406Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
748,1782513302017,2026-06-26T22:35:02.017Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":88},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":367}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":88},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":367}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
749,1782513601283,2026-06-26T22:40:01.283Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
750,1782513904638,2026-06-26T22:45:04.638Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
751,1782514201523,2026-06-26T22:50:01.523Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
752,1782514504409,2026-06-26T22:55:04.409Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
753,1782514801853,2026-06-26T23:00:01.853Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
754,1782515103848,2026-06-26T23:05:03.848Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
755,1782515405292,2026-06-26T23:10:05.292Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
756,1782515701695,2026-06-26T23:15:01.695Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
757,1782516004478,2026-06-26T23:20:04.478Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
758,1782516300907,2026-06-26T23:25:00.907Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
759,1782516306099,2026-06-26T23:25:06.099Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":99},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5009}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":99},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5009}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
760,1782516602231,2026-06-26T23:30:02.231Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
761,1782516602816,2026-06-26T23:30:02.816Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":102},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":380}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":102},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":380}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
762,1782516900914,2026-06-26T23:35:00.914Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
763,1782516901483,2026-06-26T23:35:01.483Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":96},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":370}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":96},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":370}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
764,1782517201599,2026-06-26T23:40:01.599Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
765,1782517503298,2026-06-26T23:45:03.298Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
766,1782517802227,2026-06-26T23:50:02.227Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
767,1782518102539,2026-06-26T23:55:02.539Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
768,1782518404695,2026-06-27T00:00:04.695Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
769,1782518702314,2026-06-27T00:05:02.314Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
770,1782519006221,2026-06-27T00:10:06.221Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
771,1782519302544,2026-06-27T00:15:02.544Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
772,1782519603798,2026-06-27T00:20:03.798Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
773,1782519902101,2026-06-27T00:25:02.101Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
774,1782520202118,2026-06-27T00:30:02.118Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
775,1782520501398,2026-06-27T00:35:01.398Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
776,1782520801373,2026-06-27T00:40:01.373Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
778,1782521095090,2026-06-27T00:44:55.090Z,internet.down,system ,,"{""outage_type"":""isp""}"
777,1782521101437,2026-06-27T00:45:01.437Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
779,1782521155090,2026-06-27T00:45:55.090Z,internet.up,system ,,"{}"
780,1782521402066,2026-06-27T00:50:02.066Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
781,1782521701613,2026-06-27T00:55:01.613Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
782,1782522001359,2026-06-27T01:00:01.359Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
783,1782522302406,2026-06-27T01:05:02.406Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
784,1782522602058,2026-06-27T01:10:02.058Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
785,1782522901005,2026-06-27T01:15:01.005Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
786,1782522906267,2026-06-27T01:15:06.267Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":113},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5016}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":113},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5016}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
787,1782523201899,2026-06-27T01:20:01.899Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
788,1782523501579,2026-06-27T01:25:01.579Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
789,1782523801836,2026-06-27T01:30:01.836Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
790,1782524102769,2026-06-27T01:35:02.769Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
791,1782524400772,2026-06-27T01:40:00.772Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
792,1782524401297,2026-06-27T01:40:01.297Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":76},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":368}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":76},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":368}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
793,1782524702221,2026-06-27T01:45:02.221Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
794,1782525003978,2026-06-27T01:50:03.978Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
795,1782530402822,2026-06-27T03:20:02.822Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
796,1782530408107,2026-06-27T03:20:08.107Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":89},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5007}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":89},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5007}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
797,1782530705540,2026-06-27T03:25:05.540Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5015}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5015}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
798,1782530805346,2026-06-27T03:26:45.346Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
799,1782531005463,2026-06-27T03:30:05.463Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5014}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5014}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
800,1782531088854,2026-06-27T03:31:28.854Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
801,1782531301259,2026-06-27T03:35:01.259Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":62},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":369}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":62},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":369}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
802,1782531332231,2026-06-27T03:35:32.231Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
803,1782531605746,2026-06-27T03:40:05.746Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5004}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5004}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
804,1782531705781,2026-06-27T03:41:45.781Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
805,1782531901027,2026-06-27T03:45:01.027Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":385}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":385}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
806,1782532001242,2026-06-27T03:46:41.242Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
807,1782532200819,2026-06-27T03:50:00.819Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":64},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":683}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":64},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":683}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
808,1782532267667,2026-06-27T03:51:07.667Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
809,1782532501475,2026-06-27T03:55:01.475Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":365}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":365}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
810,1782532606444,2026-06-27T03:56:46.444Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
811,1782532805286,2026-06-27T04:00:05.286Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":84},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":84},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
812,1782532911565,2026-06-27T04:01:51.565Z,speedtest.run,system ,,"{""via"":""direct"",""provider"":""cloudflare"",""ping_ms"":33,""download_mbps"":136.36,""upload_mbps"":229.56,""isp"":""Dimension Data""}"
813,1782532924848,2026-06-27T04:02:04.848Z,threat.refresh,system ,,"{""new_count"":16,""total"":66}"
814,1782532926468,2026-06-27T04:02:06.468Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
815,1782533103018,2026-06-27T04:05:03.018Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":68},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2675}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":68},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":2675}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
816,1782533203289,2026-06-27T04:06:43.289Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
817,1782533400541,2026-06-27T04:10:00.541Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":391}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":391}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
818,1782533505839,2026-06-27T04:11:45.839Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
819,1782533705673,2026-06-27T04:15:05.673Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5008}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5008}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
820,1782533808120,2026-06-27T04:16:48.120Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
821,1782534001274,2026-06-27T04:20:01.274Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":67},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":368}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":67},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":368}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
822,1782534101269,2026-06-27T04:21:41.269Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
823,1782534305140,2026-06-27T04:25:05.140Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
824,1782534405143,2026-06-27T04:26:45.143Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
825,1782534606068,2026-06-27T04:30:06.068Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":81},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5002}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":81},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5002}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
826,1782534706115,2026-06-27T04:31:46.115Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
827,1782534906075,2026-06-27T04:35:06.075Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":85},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5004}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":85},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5004}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
828,1782535007174,2026-06-27T04:36:47.174Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
829,1782535201356,2026-06-27T04:40:01.356Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":366}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":73},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":366}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
830,1782535269396,2026-06-27T04:41:09.396Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
831,1782535505578,2026-06-27T04:45:05.578Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":69},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5013}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
832,1782535610377,2026-06-27T04:46:50.377Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
833,1782535800555,2026-06-27T04:50:00.555Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":105},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":365}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":105},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":365}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
834,1782535902220,2026-06-27T04:51:42.220Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
835,1782536106017,2026-06-27T04:55:06.017Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":93},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5015}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":93},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5015}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
836,1782536206980,2026-06-27T04:56:46.980Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
837,1782536401429,2026-06-27T05:00:01.429Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":107},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":807}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":107},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":807}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
838,1782536508703,2026-06-27T05:01:48.703Z,speedtest.run,system ,,"{""via"":""direct"",""provider"":""cloudflare"",""ping_ms"":60,""download_mbps"":133.51,""upload_mbps"":213.05,""isp"":""Dimension Data""}"
839,1782536510660,2026-06-27T05:01:50.660Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
840,1782536700858,2026-06-27T05:05:00.858Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":71},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":396}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":71},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":396}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
841,1782536804598,2026-06-27T05:06:44.598Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
842,1782537000729,2026-06-27T05:10:00.729Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":75},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":393}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":75},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":393}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
843,1782537103129,2026-06-27T05:11:43.129Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
844,1782537300547,2026-06-27T05:15:00.547Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":367}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":72},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":367}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
845,1782537402669,2026-06-27T05:16:42.669Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
846,1782537603322,2026-06-27T05:20:03.322Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
847,1782537608514,2026-06-27T05:20:08.514Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":107},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":107},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5005}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
848,1782538202949,2026-06-27T05:30:02.949Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
849,1782538203711,2026-06-27T05:30:03.711Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":183},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":399}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":183},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":399}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
850,1782538503178,2026-06-27T05:35:03.178Z,service.check,system ,,"{""up"":6,""down"":2,""total"":8}"
851,1782538503818,2026-06-27T05:35:03.818Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":148},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":377}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":148},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":377}]],""outage_type"":null,""gateway_ok"":null,""gateway"":null,""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":false,""vpn_ok"":null,""vpn_results"":[]}"
