id,ts,iso_ts,event,actor,ip,payload
9014,1783953900625,2026-07-13T14:45:00.625Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9015,1783953916181,2026-07-13T14:45:16.181Z,network.check,system ,,"{""ts"":1783953916181,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9016,1783953966573,2026-07-13T14:46:06.573Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":15},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":15},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":463}]}"
9017,1783954086720,2026-07-13T14:48:06.720Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":251},{""host"":""8.8.8.8"",""ok"":true,""ms"":249},{""host"":""google.com"",""ok"":true,""ms"":459}]}"
9018,1783954200964,2026-07-13T14:50:00.964Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9019,1783954207016,2026-07-13T14:50:07.016Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":30},{""host"":""8.8.8.8"",""ok"":true,""ms"":30},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":30},{""host"":""8.8.8.8"",""ok"":true,""ms"":30},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":252},{""host"":""8.8.8.8"",""ok"":true,""ms"":250},{""host"":""google.com"",""ok"":true,""ms"":462}]}"
9020,1783954223111,2026-07-13T14:50:23.111Z,network.check,system ,,"{""ts"":1783954223111,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9021,1783954322254,2026-07-13T14:52:02.254Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":622}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":622}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":254},{""host"":""8.8.8.8"",""ok"":true,""ms"":252},{""host"":""google.com"",""ok"":true,""ms"":467}]}"
9022,1783954442384,2026-07-13T14:54:02.384Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":636}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":636}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":254},{""host"":""8.8.8.8"",""ok"":true,""ms"":252},{""host"":""google.com"",""ok"":true,""ms"":459}]}"
9023,1783954501033,2026-07-13T14:55:01.033Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9024,1783954517077,2026-07-13T14:55:17.077Z,network.check,system ,,"{""ts"":1783954517076,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9025,1783954562161,2026-07-13T14:56:02.161Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":630}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":630}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":252},{""host"":""8.8.8.8"",""ok"":true,""ms"":251},{""host"":""google.com"",""ok"":true,""ms"":459}]}"
9026,1783954686682,2026-07-13T14:58:06.682Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5019}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":12},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5019}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":253},{""host"":""8.8.8.8"",""ok"":true,""ms"":251},{""host"":""google.com"",""ok"":true,""ms"":460}]}"
9027,1783954800976,2026-07-13T15:00:00.976Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9028,1783954802621,2026-07-13T15:00:02.621Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":22},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":22},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":254},{""host"":""8.8.8.8"",""ok"":true,""ms"":251},{""host"":""google.com"",""ok"":true,""ms"":463}]}"
9029,1783954818168,2026-07-13T15:00:18.168Z,network.check,system ,,"{""ts"":1783954818168,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9030,1783954922843,2026-07-13T15:02:02.843Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":185},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":1391}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":14},{""host"":""google.com"",""ok"":true,""ms"":185},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":1391}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":253},{""host"":""8.8.8.8"",""ok"":true,""ms"":251},{""host"":""google.com"",""ok"":true,""ms"":462}]}"
9031,1783955046445,2026-07-13T15:04:06.445Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":254},{""host"":""8.8.8.8"",""ok"":true,""ms"":253},{""host"":""google.com"",""ok"":true,""ms"":464}]}"
9032,1783955100622,2026-07-13T15:05:00.622Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9033,1783955115869,2026-07-13T15:05:15.869Z,network.check,system ,,"{""ts"":1783955115869,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9034,1783955161789,2026-07-13T15:06:01.789Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":634}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":634}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":253},{""host"":""8.8.8.8"",""ok"":true,""ms"":253},{""host"":""google.com"",""ok"":true,""ms"":461}]}"
9035,1783955281911,2026-07-13T15:08:01.911Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":255},{""host"":""8.8.8.8"",""ok"":true,""ms"":254},{""host"":""google.com"",""ok"":true,""ms"":462}]}"
9036,1783955400569,2026-07-13T15:10:00.569Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9037,1783955406624,2026-07-13T15:10:06.624Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":20},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":254},{""host"":""google.com"",""ok"":true,""ms"":473}]}"
9038,1783955421826,2026-07-13T15:10:21.826Z,network.check,system ,,"{""ts"":1783955421826,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9039,1783955526992,2026-07-13T15:12:06.992Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":24},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":24},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5021}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":253},{""host"":""google.com"",""ok"":true,""ms"":465}]}"
9040,1783955642746,2026-07-13T15:14:02.746Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":19},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":1660}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":15},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":19},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":1660}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":260},{""host"":""8.8.8.8"",""ok"":true,""ms"":255},{""host"":""google.com"",""ok"":true,""ms"":467}]}"
9041,1783955700285,2026-07-13T15:15:00.285Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9042,1783955768019,2026-07-13T15:16:08.019Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5018}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":14},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5018}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":253},{""host"":""google.com"",""ok"":true,""ms"":468}]}"
9043,1783955881670,2026-07-13T15:18:01.670Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":13},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":620}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":255},{""host"":""8.8.8.8"",""ok"":true,""ms"":252},{""host"":""google.com"",""ok"":true,""ms"":463}]}"
9044,1783956000327,2026-07-13T15:20:00.327Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9045,1783956001982,2026-07-13T15:20:01.982Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":20},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":631}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":20},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":631}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":253},{""host"":""8.8.8.8"",""ok"":true,""ms"":261},{""host"":""google.com"",""ok"":true,""ms"":466}]}"
9046,1783956017642,2026-07-13T15:20:17.642Z,network.check,system ,,"{""ts"":1783956017642,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9047,1783956122418,2026-07-13T15:22:02.418Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":625}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":11},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":625}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":254},{""host"":""google.com"",""ok"":true,""ms"":466}]}"
9048,1783956242550,2026-07-13T15:24:02.550Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":622}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":17},{""host"":""8.8.8.8"",""ok"":true,""ms"":12},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":622}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":257},{""host"":""google.com"",""ok"":true,""ms"":466}]}"
9049,1783956301135,2026-07-13T15:25:01.135Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9050,1783956366083,2026-07-13T15:26:06.083Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":21},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":254},{""host"":""google.com"",""ok"":true,""ms"":464}]}"
9051,1783956486192,2026-07-13T15:28:06.192Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":16},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":18},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5024}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":256},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":462}]}"
9052,1783956600414,2026-07-13T15:30:00.414Z,service.check,system ,,"{""up"":3,""down"":4,""total"":7}"
9053,1783956606715,2026-07-13T15:30:06.715Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":18},{""host"":""8.8.8.8"",""ok"":true,""ms"":13},{""host"":""google.com"",""ok"":true,""ms"":17},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":false,""ms"":5020}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":259},{""host"":""8.8.8.8"",""ok"":true,""ms"":256},{""host"":""google.com"",""ok"":true,""ms"":464}]}"
9054,1783956622247,2026-07-13T15:30:22.247Z,network.check,system ,,"{""ts"":1783956622247,""iface"":""tun0"",""results"":[{""target"":""1.1.1.1"",""direct"":true,""tun"":true},{""target"":""8.8.8.8"",""direct"":true,""tun"":true},{""target"":""google.co.za"",""direct"":true,""tun"":true},{""target"":""google.com"",""direct"":true,""tun"":true}],""outage"":false}"
9055,1783956721979,2026-07-13T15:32:01.979Z,internet.check,system ,,"{""ok"":true,""results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":619}],""attempts"":[[{""host"":""1.1.1.1"",""ok"":true,""ms"":19},{""host"":""8.8.8.8"",""ok"":true,""ms"":15},{""host"":""google.com"",""ok"":true,""ms"":16},{""host"":""http://connectivity-check.ubuntu.com"",""ok"":true,""ms"":619}]],""outage_type"":null,""gateway_ok"":null,""gateway"":""192.168.8.2"",""outage_mode"":false,""interval_seconds"":null,""attempt_count"":null,""vpn_up"":true,""vpn_ok"":true,""vpn_results"":[{""host"":""1.1.1.1"",""ok"":true,""ms"":257},{""host"":""8.8.8.8"",""ok"":true,""ms"":255},{""host"":""google.com"",""ok"":true,""ms"":462}]}"
